name,label,n,q,mm,gamma1,sigma_min,sigma_max,Method,Draw,mse_loss_shannon,time
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.82,1.4127997297201786,1.065999999998894
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.83,1.8389496055833172,1.087999999999738
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.84,1.99048658916711,1.3950000000004366
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.85,1.465646660645365,1.0460000000020955
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.86,2.6916315479515927,1.0279999999984284
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.87,2.219356604802272,1.0900000000001455
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.88,2.049699073112628,1.0750000000007276
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.89,1.4081770500624247,1.0609999999978754
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.90,1.9136752161673283,1.0529999999998836
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.91,1.8830224622085499,1.1050000000032014
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.92,1.5012107832408597,1.0970000000015716
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.93,1.7453134371538068,1.0849999999991269
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.94,1.316611246446283,1.0250000000014552
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.95,1.4381690595252394,1.1009999999987485
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.96,1.232546823962559,1.0730000000003201
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.97,1.3306895428808603,1.1039999999993597
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.98,1.8527912734860292,1.0620000000017171
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.99,1.699121224866747,1.069999999999709
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-lin,r1.100,1.2670366943759832,1.1009999999987485
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.1,0.6844831891767675,1.076999999997497
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.2,0.4370457562378656,1.037000000000262
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.3,1.5322746312684046,1.129000000000815
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.4,0.6242477405931074,1.0969999999979336
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.5,0.5463197656045377,1.0820000000021537
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.6,1.1162218833818829,1.0910000000003492
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.7,0.8915454476463046,1.0740000000005239
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.8,0.9853093758389043,1.1219999999993888
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.9,0.7751047347800858,1.1039999999993597
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.10,1.3537379969555061,1.0430000000014843
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.11,0.9324926008348272,1.0849999999991269
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.12,0.8805137748045961,1.0889999999999418
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.13,1.6648406322242257,1.1080000000001746
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.14,2.6099769536393023,1.106999999999971
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.15,1.2750213928687928,1.337999999999738
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.16,1.244972968220726,1.0390000000006694
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.17,1.5695270039884563,1.0859999999993306
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.18,0.6540630649906168,1.1039999999993597
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.19,0.3126469572515173,1.0349999999998545
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.20,1.4849058098512364,1.1160000000018044
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.21,0.7846635528038156,1.087999999999738
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.22,1.2185256586183308,1.098999999998341
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.23,0.9362350045542276,1.069999999999709
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.24,0.9317922180578895,1.0499999999992724
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.25,1.0934894668809085,1.087999999999738
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.26,0.6854903487266608,1.037000000000262
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.27,0.5229657435343098,1.0760000000009313
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.28,1.4466545118473244,1.098999999998341
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.29,1.612076659715233,1.0780000000013388
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.30,1.1261414610691747,1.0250000000014552
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.31,0.5976566168408707,1.0779999999977008
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.32,0.8085851197530436,1.1020000000025902
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.33,0.9393416960695349,1.0709999999999127
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.34,0.6634905384456768,1.3289999999979045
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.35,0.9626924964561564,1.0950000000011642
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.36,1.073965798161752,1.0250000000014552
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.37,0.9923267239993885,1.0949999999975262
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.38,0.39428708196197715,1.02900000000227
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.39,0.45273781244886835,1.1169999999983702
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.40,1.3166471369600037,1.0889999999999418
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.41,0.8736798624447437,1.0730000000003201
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.42,1.577199837222262,1.0900000000001455
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.43,0.5568874652256061,1.0339999999996508
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.44,1.179594590496793,1.0819999999985157
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.45,0.6631728392697387,1.106999999999971
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.46,0.9758470559934074,1.0750000000007276
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.47,1.7496262994518652,1.0800000000017462
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.48,0.7685542229024521,1.080999999998312
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.49,1.2848181939817473,1.0709999999999127
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.50,0.718399498605654,1.0800000000017462
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.51,0.3617765413257389,1.106999999999971
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.52,0.5447459902840115,1.1349999999983993
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.53,0.5120305182532622,1.3260000000009313
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.54,0.497487162438621,1.0360000000000582
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.55,0.6183998046915681,1.077000000001135
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.56,1.2459227336960959,1.0469999999986612
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.57,0.6858462165699314,1.0960000000013679
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.58,1.1797912162299695,1.0829999999987194
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.59,0.623618824097124,1.0679999999993015
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.60,1.314067641628771,1.1369999999988067
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.61,1.1523671399935895,1.0420000000012806
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.62,0.8973982916918862,1.1080000000001746
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.63,0.9004234374564261,1.0459999999984575
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.64,1.2416223497827041,1.08100000000195
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.65,0.5309794692388147,1.0999999999985448
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.66,0.8682661237245527,1.1000000000021828
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.67,1.4737000575707286,1.0629999999982829
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.68,2.0128023987964823,1.077000000001135
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.69,0.7118784377655469,1.0799999999981083
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.70,1.1819452305103395,1.0680000000029395
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.71,1.2880020922650104,1.0889999999999418
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.72,0.976657696948182,1.3509999999987485
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.73,0.6808754351851639,1.0299999999988358
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.74,1.087299639347039,1.0760000000009313
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.75,1.391150835771022,1.0689999999995052
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.76,1.2877447426159676,1.0830000000023574
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.77,0.6549892687850831,1.0749999999970896
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.78,1.1531723857268306,1.0610000000015134
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.79,0.25905112333388514,1.1260000000002037
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.80,0.6023499987643901,1.0299999999988358
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.81,1.0360899671930137,1.0790000000015425
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.82,0.8707437345531556,1.0839999999989232
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.83,0.26135869442767456,1.069999999999709
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.84,1.149971107992699,1.0889999999999418
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.85,0.7616829239015527,1.1059999999997672
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.86,1.6392966786554952,1.0790000000015425
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.87,1.9860622701603474,1.0230000000010477
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.88,1.1950970872292193,1.0849999999991269
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.89,0.8854376541528319,1.1080000000001746
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.90,0.9852311300456768,1.0869999999995343
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.91,1.193522083949381,1.3329999999987194
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.92,0.6449988296174263,1.0980000000017753
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.93,0.5655732095689217,1.032999999999447
