model,beta,n,p,q_char,sigma_max,sigma_min,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.33,8.85086013520027,0.44797994442143274,NA,NA,NA,NA,7.244
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.34,9.390089479676481,0.5322617201787095,NA,NA,NA,NA,7.881000000000029
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.35,8.308640992076592,0.4253881468660963,NA,NA,NA,NA,8.589999999999975
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.36,9.91227982633487,0.5847762391192035,NA,NA,NA,NA,7.199000000000012
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.37,8.937275679669236,0.47963073791089617,NA,NA,NA,NA,8.588999999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.38,7.769700878508979,0.38064365687445517,NA,NA,NA,NA,7.531000000000006
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.39,8.588066066724277,0.4281603525099619,NA,NA,NA,NA,8.029999999999973
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.40,8.625752613632757,0.41123416882849845,NA,NA,NA,NA,8.175999999999988
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.41,8.646355721676233,0.44652469431104,NA,NA,NA,NA,7.90500000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.42,8.47334276860511,0.4145388090869436,NA,NA,NA,NA,7.420000000000016
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.43,8.709306683602357,0.41607085075819034,NA,NA,NA,NA,7.907999999999959
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.44,8.131524471505504,0.40686437087033556,NA,NA,NA,NA,7.920000000000016
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.45,9.642427770922545,0.5669788564673093,NA,NA,NA,NA,8.437999999999988
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.46,7.7768219954185325,0.3753417427637689,NA,NA,NA,NA,7.997000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.47,10.32446891424956,0.6021620930050544,NA,NA,NA,NA,8.374000000000024
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.48,8.807934566798997,0.45621684635084664,NA,NA,NA,NA,7.750999999999976
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.49,7.7098144820010095,0.32915638389314966,NA,NA,NA,NA,7.822000000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.50,8.570066650011789,0.4255016023730082,NA,NA,NA,NA,7.673000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.51,8.855043682702776,0.4677304705895671,NA,NA,NA,NA,7.122000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.52,7.436646313434073,0.34246510803588115,NA,NA,NA,NA,7.8870000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.53,9.058667223084345,0.49921605024892696,NA,NA,NA,NA,8.077999999999975
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.54,9.238838396132708,0.5125256563582418,NA,NA,NA,NA,8.25200000000001
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.55,8.541090247647352,0.4093703703952575,NA,NA,NA,NA,7.444999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.56,10.093201891072717,0.6151097876148506,NA,NA,NA,NA,7.3279999999999745
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.57,9.895412119371176,0.5750631883758948,NA,NA,NA,NA,6.701999999999998
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.58,9.029917330181894,0.4877474016028547,NA,NA,NA,NA,7.465000000000032
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.59,7.679301632146703,0.33942999419005565,NA,NA,NA,NA,8.267999999999972
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.60,9.085199290351886,0.4908330125736971,NA,NA,NA,NA,7.272000000000048
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.61,7.64783032292636,0.29205299831084003,NA,NA,NA,NA,8.043999999999983
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.62,7.324969377677419,0.29991191896720487,NA,NA,NA,NA,7.9739999999999895
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.63,8.881173009802787,0.48006691467293766,NA,NA,NA,NA,8.37299999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.64,9.591940623512833,0.5418417845355076,NA,NA,NA,NA,7.629000000000019
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.65,8.865773068922277,0.4723801901303982,NA,NA,NA,NA,7.809000000000026
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.66,8.884930032385464,0.491810686801789,NA,NA,NA,NA,8.086999999999989
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.67,8.112622245460152,0.3963084466431553,NA,NA,NA,NA,7.583999999999946
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.68,8.896234255464718,0.48686689302990266,NA,NA,NA,NA,8.867000000000075
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.69,9.078164337815467,0.47205898542408953,NA,NA,NA,NA,8.117999999999938
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.70,7.899982917001986,0.37551648692033424,NA,NA,NA,NA,8.242000000000075
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.71,9.156933877172003,0.5042825702068879,NA,NA,NA,NA,8.395999999999958
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.72,8.190511677345937,0.38315271757591207,NA,NA,NA,NA,7.122999999999934
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.73,8.48318550688024,0.4318944773468035,NA,NA,NA,NA,7.925000000000068
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.74,9.539770543587908,0.5155091699246894,NA,NA,NA,NA,7.480000000000018
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.75,9.930866673541916,0.570401995872325,NA,NA,NA,NA,7.654999999999973
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.76,9.162043819965856,0.4680942474995267,NA,NA,NA,NA,8.240999999999985
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.77,9.739787920582362,0.5789642597859593,NA,NA,NA,NA,8.0460000000000491
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.78,8.841231716690421,0.48498279943638484,NA,NA,NA,NA,7.973999999999933
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.79,10.122333532594897,0.5887503302950383,NA,NA,NA,NA,6.7280000000000655
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.80,9.294374464884164,0.51858024352032694,NA,NA,NA,NA,8.482999999999947
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.81,7.807341660305061,0.38045193213661277,NA,NA,NA,NA,8.201999999999998
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.82,7.98528933664769,0.3790112507419543,NA,NA,NA,NA,8.289999999999964
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.83,8.660022030394915,0.4385972555024048,NA,NA,NA,NA,8.460000000000036
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.84,9.237830742131415,0.5179831276484455,NA,NA,NA,NA,8.109000000000037
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.85,9.120532786384985,0.5033511281718324,NA,NA,NA,NA,8.121999999999957
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.86,8.715537433926222,0.42042172286238194,NA,NA,NA,NA,7.954000000000065
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.87,9.289882058814277,0.5181108992840029,NA,NA,NA,NA,7.789999999999964
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.88,7.8259315570135435,0.3625291451818347,NA,NA,NA,NA,7.986999999999966
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.89,8.947194791084835,0.4519248254567823,NA,NA,NA,NA,8.63900000000001
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.90,9.721944131484081,0.5588665163114599,NA,NA,NA,NA,7.127000000000066
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.91,8.455256839211726,0.4274754314976672,NA,NA,NA,NA,7.4950000000000045
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.92,8.743185259012417,0.47274072883722046,NA,NA,NA,NA,8.108999999999924
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.93,8.848837596959164,0.45453820087546243,NA,NA,NA,NA,8.182999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.94,9.010000854240602,0.49364660651815695,NA,NA,NA,NA,7.613000000000056
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.95,8.940734904838221,0.4719962251791148,NA,NA,NA,NA,9.221000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.96,10.035188605402762,0.6184897785419571,NA,NA,NA,NA,8.226999999999975
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.97,8.18175825230931,0.3873400505866531,NA,NA,NA,NA,8.879999999999995
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.98,8.361336496972575,0.39903735583943506,NA,NA,NA,NA,8.240999999999985
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.99,9.526089852886372,0.5308898766754004,NA,NA,NA,NA,7.883000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,iNEXT,r1.100,8.805215016977153,0.48899454089318406,NA,NA,NA,NA,8.53699999999992
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.1,8.270441637338946,0.4059397240023852,1.002882733774884,0.6493321465288358,0.3246660732644179,0.501441366887442,4.075
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.2,9.154213998534598,0.4753682100297671,1.1295413108036982,0.6696155571532957,0.33480777857664784,0.5647706554018491,0.1120000000000001
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.3,9.74785499485444,0.557262464912972,1.2394010546335896,0.675139539292491,0.3375697696462455,0.6197005273167948,0.1200000000000001
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.4,7.9319433656871965,0.3643585232058871,0.9245102794947755,0.6521920054656596,0.3260960027328298,0.46225513974738774,0.10299999999999976
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.5,7.954708821685812,0.31929043462949874,0.900693619745013,0.6479616342315455,0.32398081711577276,0.4503468098725065,0.10200000000000031
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.6,8.515375080527576,0.41919896546644186,1.0174556564695745,0.6545542580037834,0.3272771290018917,0.5087278282347872,0.1070000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.7,8.734477648428545,0.45570427099580363,1.0710883184955529,0.63551625286986,0.31775812643493,0.5355441592477764,0.10799999999999965
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.8,9.363486306442718,0.527612656069249,1.0894635910763302,0.6225577782447199,0.31127888912235996,0.5447317955381651,0.10499999999999954
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.9,8.699817880393098,0.4406805656735708,1.0381455177665695,0.6494321098418144,0.3247160549209072,0.5190727588832847,0.10400000000000009
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.10,8.388482969344151,0.41653118089769076,1.0131700392561651,0.6477584787903097,0.32387923939515484,0.5065850196280826,0.1120000000000001
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.11,8.114985187643677,0.3605514834833823,0.9432559106478545,0.647396805982413,0.3236984029912065,0.47162795532392726,0.0990000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.12,8.932942787931326,0.46516000182183836,1.054789290423686,0.6464297952256318,0.3232148976128159,0.527394645211843,0.09999999999999964
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.13,9.438013086321378,0.5325930150076857,1.185973543511063,0.6621272239913004,0.3310636119956502,0.5929867717555315,0.09800000000000075
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.14,8.895552604940761,0.4862180958592936,1.0937357780397237,0.6558103940324442,0.3279051970162221,0.5468678890198618,0.10899999999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.15,9.264656372617923,0.5295652054860289,1.1601214749943558,0.6566795480767317,0.32833977403836584,0.5800607374971779,0.10099999999999998
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.16,8.986193010045211,0.48411617530849993,1.1284768211725342,0.6536657075510725,0.3268328537755362,0.5642384105862671,0.09699999999999953
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.17,8.883831722553783,0.4499285336660915,1.053977445230981,0.6451353822345764,0.3225676911172882,0.5269887226154905,0.10300000000000065
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.18,7.70757058763721,0.32315594615999765,0.8814917784435623,0.6389050417884402,0.3194525208942201,0.44074588922178115,0.10599999999999987
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.19,7.623244229224183,0.35778422938138105,0.9182953591569833,0.6335352367261374,0.3167676183630687,0.4591476795784917,0.09600000000000009
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.20,10.350427465330934,0.6478937263370593,1.3233425803160717,0.6617560640355395,0.3308780320177698,0.6616712901580358,0.08999999999999986
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.21,8.30040149216113,0.4210552092008981,0.9660450495631588,0.6259873065060128,0.3129936532530064,0.4830225247815794,0.08899999999999952
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.22,9.868605048533086,0.5811626567346337,1.260989762008052,0.6700291102376426,0.3350145551188213,0.630494881004026,0.10500000000000043
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.23,8.70059370735876,0.45842365900771237,1.080746217782931,0.648036934800023,0.3240184674000115,0.5403731088914655,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.24,9.220970451121277,0.4721705432386278,1.109655436555126,0.6615798307417884,0.3307899153708942,0.554827718277563,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.25,8.87008492443867,0.48354883689808337,1.0678433911815823,0.6352593739641309,0.31762968698206545,0.5339216955907912,0.08699999999999974
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.26,9.379365324861956,0.5172630146782407,1.1428337643346962,0.6506587017685886,0.3253293508842943,0.5714168821673481,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.27,9.116748751120044,0.48590699648032515,1.1227682451596084,0.6598833966400168,0.3299416983200084,0.5613841225798042,0.09199999999999964
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.28,9.48641366026095,0.5422495248654065,1.1951445232712752,0.6529820804553597,0.32649104022767983,0.5975722616356376,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.29,10.122236439350482,0.579268120355978,1.2777067260799653,0.6671587846986725,0.33357939234933626,0.6388533630399826,0.08900000000000041
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.30,7.734487364993755,0.35008911491429007,0.9230363553376659,0.6565908645232744,0.3282954322616372,0.46151817766883296,0.09499999999999975
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.31,9.870116866885084,0.5804461566772302,1.2159562947830662,0.6529392850376153,0.32646964251880767,0.6079781473915331,0.08700000000000063
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.32,9.15627709537502,0.4876235910596409,1.1124561768561385,0.6563901544063865,0.32819507720319324,0.5562280884280693,0.0909999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.33,8.85139173918858,0.4480649295068268,1.0759653423132185,0.654795819157636,0.327397909578818,0.5379826711566092,0.08499999999999996
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.34,9.39091795280183,0.5322667550630397,1.1418519697772604,0.6476866887283794,0.3238433443641897,0.5709259848886302,0.09600000000000009
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.35,8.309686020818564,0.42542433067597923,1.0406477512057062,0.6557414075571674,0.3278707037785837,0.5203238756028531,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.36,9.912564474639904,0.5847946086396892,1.2557024504472099,0.6615053888905489,0.33075269444527444,0.6278512252236049,0.08499999999999996
